Species,EPU,sex,YEAR,MeanCond,nCond,n
Winter Flounder,GB,M,1994,102.72480505843052,50,27
Winter Flounder,GB,M,1995,104.18833359529737,54,27
Winter Flounder,GB,M,1996,104.97752516038693,30,27
Winter Flounder,GB,M,1997,103.93106944913177,77,27
Winter Flounder,GB,M,1998,103.62063336349406,57,27
Winter Flounder,GB,M,1999,102.09928976210237,24,27
Winter Flounder,GB,M,2000,103.76411778566305,42,27
Winter Flounder,GB,M,2001,104.35773857671245,49,27
Winter Flounder,GB,M,2002,100.4147564615465,64,27
Winter Flounder,GB,M,2003,101.888396911151,33,27
Winter Flounder,GB,M,2004,102.46749320133617,53,27
Winter Flounder,GB,M,2005,102.99468393320113,46,27
Winter Flounder,GB,M,2006,102.07422204602838,39,27
Winter Flounder,GB,M,2007,101.57064066558318,43,27
Winter Flounder,GB,M,2008,101.34846180399666,133,27
Winter Flounder,GB,M,2009,102.61988211916903,132,27
Winter Flounder,GB,M,2010,103.0671039413248,68,27
Winter Flounder,GB,M,2011,102.23531986195805,127,27
Winter Flounder,GB,M,2012,103.04845726666578,106,27
Winter Flounder,GB,M,2013,103.40916181540751,48,27
Winter Flounder,GB,M,2014,104.6720375988322,29,27
Winter Flounder,GB,M,2015,104.78506990694596,70,27
Winter Flounder,GB,M,2016,103.46471314239722,63,27
Winter Flounder,GB,M,2017,105.36789443901912,17,27
Winter Flounder,GB,M,2018,104.71676744881417,19,27
Winter Flounder,GOM,F,1992,103.43941234319145,33,27
Winter Flounder,GOM,F,1993,105.53739981204876,5,27
Winter Flounder,GOM,F,1994,103.34731313244609,16,27
Winter Flounder,GOM,F,1995,101.94943289648135,8,27
Winter Flounder,GOM,F,1996,102.66596306184692,23,27
Winter Flounder,GOM,F,1997,103.12969810074426,47,27
Winter Flounder,GOM,F,1998,101.47922576239849,11,27
Winter Flounder,GOM,F,1999,100.96152700400434,42,27
Winter Flounder,GOM,F,2000,101.73169623838207,49,27
Winter Flounder,GOM,F,2001,101.63286482210647,54,27
Winter Flounder,GOM,F,2002,101.8643853355377,49,27
Winter Flounder,GOM,F,2003,100.50770675495446,51,27
Winter Flounder,GOM,F,2004,98.8872884312127,14,27
Winter Flounder,GOM,F,2005,100.63010172377473,27,27
Winter Flounder,GOM,F,2006,101.17197608910973,53,27
Winter Flounder,GOM,F,2007,100.79100178810461,46,27
Winter Flounder,GOM,F,2008,99.51195430170247,91,27
Winter Flounder,GOM,F,2009,99.35383820070196,101,27
Winter Flounder,GOM,F,2010,99.49083212061214,138,27
Winter Flounder,GOM,F,2011,99.56298868758878,252,27
Winter Flounder,GOM,F,2012,100.88013935475588,194,27
Winter Flounder,GOM,F,2013,99.22097802008834,150,27
Winter Flounder,GOM,F,2014,101.35378421873564,163,27
Winter Flounder,GOM,F,2015,98.99260017246357,150,27
Winter Flounder,GOM,F,2016,100.22803432539044,146,27
Winter Flounder,GOM,F,2017,100.7576541564344,108,27
Winter Flounder,GOM,F,2018,101.01067967228539,133,27
Winter Flounder,GOM,M,1992,105.51628465473877,14,26
Winter Flounder,GOM,M,1993,103.28501946848192,10,26
Winter Flounder,GOM,M,1994,104.59499588429951,6,26
Winter Flounder,GOM,M,1996,105.38572738829787,8,26
Winter Flounder,GOM,M,1997,102.72783253821402,29,26
Winter Flounder,GOM,M,1998,105.72696565540338,9,26
Winter Flounder,GOM,M,1999,103.70902984201274,17,26
Winter Flounder,GOM,M,2000,101.53638664161522,17,26
Winter Flounder,GOM,M,2001,101.75933196865495,27,26
Winter Flounder,GOM,M,2002,101.80093751892915,24,26
Winter Flounder,GOM,M,2003,101.04553853335258,26,26
Winter Flounder,GOM,M,2004,101.2368240297751,7,26
Winter Flounder,GOM,M,2005,98.99378606817348,6,26
Winter Flounder,GOM,M,2006,100.53610809594102,23,26
Winter Flounder,GOM,M,2007,100.93524155855303,13,26
Winter Flounder,GOM,M,2008,100.76121199158192,54,26
Winter Flounder,GOM,M,2009,102.46988505580714,55,26
Winter Flounder,GOM,M,2010,100.47410858934187,69,26
Winter Flounder,GOM,M,2011,100.94264170120779,103,26
Winter Flounder,GOM,M,2012,104.21169303355077,72,26
Winter Flounder,GOM,M,2013,100.71039296043377,73,26
Winter Flounder,GOM,M,2014,102.2861999892243,57,26
Winter Flounder,GOM,M,2015,100.8316956771984,69,26
Winter Flounder,GOM,M,2016,100.92054514623048,80,26
Winter Flounder,GOM,M,2017,102.04709678967804,50,26
Winter Flounder,GOM,M,2018,100.94486783573372,52,26
Winter Flounder,MAB,F,1992,99.25409662109318,35,27
Winter Flounder,MAB,F,1993,102.26832186580992,35,27
Winter Flounder,MAB,F,1994,102.8114696675959,44,27
Winter Flounder,MAB,F,1995,99.22298216577741,30,27
Winter Flounder,MAB,F,1996,98.99284023821174,44,27
Winter Flounder,MAB,F,1997,100.32637368178095,74,27
Winter Flounder,MAB,F,1998,100.39839266303642,80,27
Winter Flounder,MAB,F,1999,101.93354231894371,55,27
Winter Flounder,MAB,F,2000,100.20234927252646,61,27
Winter Flounder,MAB,F,2001,100.55968536700213,38,27
Winter Flounder,MAB,F,2002,98.91095160078962,74,27
Winter Flounder,MAB,F,2003,102.00668194477113,28,27
Winter Flounder,MAB,F,2004,99.74950753423376,41,27
Winter Flounder,MAB,F,2005,100.01134151874962,61,27
Winter Flounder,MAB,F,2006,98.29914618268786,69,27
Winter Flounder,MAB,F,2007,99.45405819138217,37,27
Winter Flounder,MAB,F,2008,100.44192054584266,82,27
Winter Flounder,MAB,F,2009,101.29583518284247,77,27
Winter Flounder,MAB,F,2010,100.34986182564386,75,27
Winter Flounder,MAB,F,2011,101.22495993296847,54,27
Winter Flounder,MAB,F,2012,99.11743532729355,89,27
Winter Flounder,MAB,F,2013,103.38598200706544,28,27
Winter Flounder,MAB,F,2014,102.06406961678398,65,27
Winter Flounder,MAB,F,2015,104.36879249678861,11,27
Winter Flounder,MAB,F,2016,100.9089909515286,49,27
Winter Flounder,MAB,F,2017,94.74023724238954,3,27
Winter Flounder,MAB,F,2018,103.06268946637975,58,27
Winter Flounder,MAB,M,1992,100.97048870097949,30,26
Winter Flounder,MAB,M,1993,101.27492467749944,7,26
Winter Flounder,MAB,M,1994,104.4700516992085,20,26
Winter Flounder,MAB,M,1995,102.02260047827825,26,26
Winter Flounder,MAB,M,1996,100.03291519588464,16,26
Winter Flounder,MAB,M,1997,101.25864172012732,50,26
Winter Flounder,MAB,M,1998,100.65491066250195,27,26
Winter Flounder,MAB,M,1999,102.49639447233905,34,26
Winter Flounder,MAB,M,2000,103.32138863982644,32,26
Winter Flounder,MAB,M,2001,102.09765210429195,31,26
Winter Flounder,MAB,M,2002,99.83617188857129,62,26
Winter Flounder,MAB,M,2003,102.1210457951371,16,26
Winter Flounder,MAB,M,2004,100.92509435922699,34,26
Winter Flounder,MAB,M,2005,100.7343378115753,45,26
Winter Flounder,MAB,M,2006,100.15522274809855,41,26
Winter Flounder,MAB,M,2007,101.52694891620885,23,26
Winter Flounder,MAB,M,2008,101.214801575996,47,26
Winter Flounder,MAB,M,2009,102.07069770101008,43,26
Winter Flounder,MAB,M,2010,101.70623386865526,39,26
Winter Flounder,MAB,M,2011,103.48502281200294,26,26
Winter Flounder,MAB,M,2012,100.609652999929,42,26
Winter Flounder,MAB,M,2013,102.88719997493604,4,26
Winter Flounder,MAB,M,2014,103.87443601365113,28,26
Winter Flounder,MAB,M,2015,104.81195771216673,16,26
Winter Flounder,MAB,M,2016,102.90501960989629,21,26
Winter Flounder,MAB,M,2018,103.54672172950438,28,26
Winter Flounder,SS,F,1992,101.84262613427762,28,27
Winter Flounder,SS,F,1993,101.61558425395371,20,27
Winter Flounder,SS,F,1994,103.76042316265178,24,27
Winter Flounder,SS,F,1995,98.3367021221295,41,27
Winter Flounder,SS,F,1996,101.16627182189586,29,27
Winter Flounder,SS,F,1997,102.17359666722595,26,27
Winter Flounder,SS,F,1998,103.77683587111171,24,27
Winter Flounder,SS,F,1999,103.79222094259308,18,27
Winter Flounder,SS,F,2000,97.93852322693056,54,27
Winter Flounder,SS,F,2001,98.9409780330128,70,27
Winter Flounder,SS,F,2002,98.03125787488172,35,27
Winter Flounder,SS,F,2003,97.58465719426748,32,27
Winter Flounder,SS,F,2004,95.99281089709913,24,27
Winter Flounder,SS,F,2005,96.4078198899387,29,27
Winter Flounder,SS,F,2006,95.43421270089956,38,27
Winter Flounder,SS,F,2007,98.29481888172764,41,27
Winter Flounder,SS,F,2008,100.01203223999501,51,27
Winter Flounder,SS,F,2009,98.45355062838388,17,27
Winter Flounder,SS,F,2010,96.96447734056,49,27
Winter Flounder,SS,F,2011,95.95362766122885,45,27
Winter Flounder,SS,F,2012,98.78849472235746,25,27
Winter Flounder,SS,F,2013,97.44907929434676,21,27
Winter Flounder,SS,F,2014,96.32051829522482,34,27
Winter Flounder,SS,F,2015,97.25260279328717,18,27
Winter Flounder,SS,F,2016,96.00792103399557,24,27
Winter Flounder,SS,F,2017,97.38841637880793,12,27
Winter Flounder,SS,F,2018,99.75657331066367,3,27
Winter Flounder,SS,M,1992,100.7356488258921,11,25
Winter Flounder,SS,M,1993,101.98511868099364,21,25
Winter Flounder,SS,M,1994,105.56193239639238,30,25
Winter Flounder,SS,M,1995,99.87814357407883,22,25
Winter Flounder,SS,M,1996,100.01481877916855,23,25
Winter Flounder,SS,M,1997,103.00057036407665,15,25
Winter Flounder,SS,M,1998,102.41067276127606,17,25
Winter Flounder,SS,M,1999,105.05524218066893,12,25
Winter Flounder,SS,M,2000,100.40998509906146,27,25
Winter Flounder,SS,M,2001,98.4593345703396,51,25
Winter Flounder,SS,M,2002,98.74219592519229,20,25
Winter Flounder,SS,M,2003,97.88970050621045,28,25
Winter Flounder,SS,M,2004,100.29344978654888,20,25
Winter Flounder,SS,M,2005,100.20105781401469,28,25
Winter Flounder,SS,M,2006,101.4404208556965,13,25
Winter Flounder,SS,M,2007,98.89411674076298,28,25
Winter Flounder,SS,M,2008,103.30844919390593,19,25
Winter Flounder,SS,M,2009,99.65220641141649,4,25
Winter Flounder,SS,M,2010,100.51816747129865,27,25
Winter Flounder,SS,M,2011,95.64514325269504,17,25
Winter Flounder,SS,M,2012,100.05988333811445,7,25
Winter Flounder,SS,M,2013,99.65940983961966,13,25
Winter Flounder,SS,M,2014,103.74392161166793,9,25
Winter Flounder,SS,M,2015,100.24881430350277,5,25
Winter Flounder,SS,M,2016,98.53201870796616,9,25
Winter Skate,GB,F,1992,99.42160716314797,112,27
Winter Skate,GB,F,1993,100.35790263159068,89,27
Winter Skate,GB,F,1994,100.74591020286508,104,27
Winter Skate,GB,F,1995,98.14033851912295,200,27
Winter Skate,GB,F,1996,100.51603684764282,100,27
Winter Skate,GB,F,1997,99.02866966406417,91,27
Winter Skate,GB,F,1998,99.2854734673215,158,27
Winter Skate,GB,F,1999,101.52008229939008,141,27
Winter Skate,GB,F,2000,99.77404898179378,110,27
Winter Skate,GB,F,2001,98.38388699538173,129,27
Winter Skate,GB,F,2002,100.53061905618299,71,27
Winter Skate,GB,F,2003,99.02344150013016,71,27
Winter Skate,GB,F,2004,96.77476077467992,47,27
Winter Skate,GB,F,2005,98.19892555579702,43,27
Winter Skate,GB,F,2006,101.85638161575254,42,27
Winter Skate,GB,F,2007,102.87767083888633,42,27
Winter Skate,GB,F,2008,103.18638165710551,46,27
Winter Skate,GB,F,2009,99.02759737197982,33,27
Winter Skate,GB,F,2010,95.42534454691194,37,27
Winter Skate,GB,F,2011,97.82850029030122,26,27
Winter Skate,GB,F,2012,97.95364578411667,38,27
Winter Skate,GB,F,2013,102.11477979522434,34,27
Winter Skate,GB,F,2014,102.08997470346198,33,27
Winter Skate,GB,F,2015,101.89549936869383,30,27
Winter Skate,GB,F,2016,100.43337273197206,33,27
Winter Skate,GB,F,2017,100.01883063819555,29,27
Winter Skate,GB,F,2018,96.49395243700198,24,27
Winter Skate,GB,M,1992,97.47932490829017,103,27
Winter Skate,GB,M,1993,98.09520159138836,71,27
Winter Skate,GB,M,1994,101.14060395115324,71,27
Winter Skate,GB,M,1995,99.57590641307229,124,27
Winter Skate,GB,M,1996,102.38147991446914,92,27
Winter Skate,GB,M,1997,98.21836492447446,70,27
Winter Skate,GB,M,1998,99.50765417080602,156,27
Winter Skate,GB,M,1999,99.37018437316802,64,27
Winter Skate,GB,M,2000,99.20760932543867,74,27
Winter Skate,GB,M,2001,98.88398865204385,95,27
Winter Skate,GB,M,2002,98.95296021992937,44,27
Winter Skate,GB,M,2003,98.87075107968482,64,27
Winter Skate,GB,M,2004,98.43962521244,59,27
Winter Skate,GB,M,2005,100.11979473434609,42,27
Winter Skate,GB,M,2006,101.88355278167775,40,27
Winter Skate,GB,M,2007,101.95066381314348,49,27
Winter Skate,GB,M,2008,102.846355927003,38,27
Winter Skate,GB,M,2009,99.4189469851479,43,27
Winter Skate,GB,M,2010,95.9431534955715,27,27
Winter Skate,GB,M,2011,96.68079155076663,33,27
Winter Skate,GB,M,2012,98.15166619463476,31,27
Winter Skate,GB,M,2013,99.60474659099306,38,27
Winter Skate,GB,M,2014,102.51140387785338,25,27
Winter Skate,GB,M,2015,101.58772065567209,37,27
Winter Skate,GB,M,2016,97.70884406520389,37,27
Winter Skate,GB,M,2017,98.05511925442963,32,27
Winter Skate,GB,M,2018,97.52252784266338,25,27
Winter Skate,MAB,F,1992,101.87838710209819,6,25
Winter Skate,MAB,F,1993,99.4643018236075,8,25
Winter Skate,MAB,F,1994,95.64846348126633,5,25
Winter Skate,MAB,F,1995,101.6247979718581,15,25
Winter Skate,MAB,F,1996,100.22821810596831,18,25
Winter Skate,MAB,F,1997,97.04398617557699,3,25
Winter Skate,MAB,F,1998,92.55190424524824,6,25
Winter Skate,MAB,F,1999,98.19270511098196,9,25
Winter Skate,MAB,F,2000,97.04245853436754,8,25
Winter Skate,MAB,F,2001,93.99103753132594,15,25
Winter Skate,MAB,F,2002,99.0050315513374,5,25
Winter Skate,MAB,F,2003,102.65422978398867,14,25
Winter Skate,MAB,F,2005,96.94084024053062,7,25
Winter Skate,MAB,F,2006,99.59425556991569,12,25
Winter Skate,MAB,F,2007,97.57512937818434,5,25
Winter Skate,MAB,F,2008,97.52499054689865,4,25
Winter Skate,MAB,F,2009,99.2096101671866,7,25
Winter Skate,MAB,F,2010,99.63530344614536,11,25
Winter Skate,MAB,F,2011,98.66255571093616,13,25
Winter Skate,MAB,F,2012,95.8266687193643,14,25
Winter Skate,MAB,F,2013,97.91562515523769,11,25
Winter Skate,MAB,F,2014,94.80463268447947,13,25
Winter Skate,MAB,F,2015,96.37734642920564,7,25
Winter Skate,MAB,F,2016,96.1467620721216,10,25
Winter Skate,MAB,F,2018,96.42380769715471,11,25
Winter Skate,MAB,M,1992,97.8208467580222,7,24
Winter Skate,MAB,M,1994,97.38149272169122,9,24
Winter Skate,MAB,M,1995,100.74381643055067,13,24
Winter Skate,MAB,M,1996,98.07212656048316,7,24
Winter Skate,MAB,M,1997,96.54066089540962,13,24
Winter Skate,MAB,M,1998,101.0910824031879,12,24
Winter Skate,MAB,M,1999,96.63552982388079,7,24
Winter Skate,MAB,M,2000,98.77320268423243,10,24
Winter Skate,MAB,M,2001,97.31659192872424,11,24
Winter Skate,MAB,M,2002,94.23192917442991,4,24
Winter Skate,MAB,M,2003,103.06881266592083,9,24
Winter Skate,MAB,M,2005,99.97823384483226,14,24
Winter Skate,MAB,M,2006,94.4305757772638,11,24
Winter Skate,MAB,M,2007,92.91665066226321,3,24
Winter Skate,MAB,M,2008,94.54678287258392,3,24
Winter Skate,MAB,M,2009,101.92697807734766,7,24
Winter Skate,MAB,M,2010,99.49058856281475,21,24
Winter Skate,MAB,M,2011,99.1010402978597,9,24
Winter Skate,MAB,M,2012,95.79694531200899,6,24
Winter Skate,MAB,M,2013,98.52872940258382,17,24
Winter Skate,MAB,M,2014,96.07665168514677,8,24
Winter Skate,MAB,M,2015,96.21515286844074,9,24
Winter Skate,MAB,M,2016,99.49829483715693,7,24
Winter Skate,MAB,M,2018,93.40752926839504,7,24
Witch Flounder,GOM,F,1992,100.93213540363149,20,27
Witch Flounder,GOM,F,1993,105.44853829993592,39,27
Witch Flounder,GOM,F,1994,99.74007380633267,24,27
Witch Flounder,GOM,F,1995,97.72689883687009,67,27
Witch Flounder,GOM,F,1996,97.31474263710173,70,27
Witch Flounder,GOM,F,1997,101.37475301617887,68,27
Witch Flounder,GOM,F,1998,99.96111510430283,68,27
Witch Flounder,GOM,F,1999,99.96203936228477,93,27
Witch Flounder,GOM,F,2000,98.48166579297094,74,27
Witch Flounder,GOM,F,2001,99.00992296877745,85,27
Witch Flounder,GOM,F,2002,100.13027459345383,44,27
Witch Flounder,GOM,F,2003,96.04800711443235,48,27
Witch Flounder,GOM,F,2004,99.03299933713872,43,27
Witch Flounder,GOM,F,2005,96.13050323917375,28,27
Witch Flounder,GOM,F,2006,97.17325747841542,52,27
Witch Flounder,GOM,F,2007,98.00176898525802,53,27
Witch Flounder,GOM,F,2008,97.12361791759663,140,27
Witch Flounder,GOM,F,2009,99.3247749953577,117,27
Witch Flounder,GOM,F,2010,98.38536192993013,108,27
Witch Flounder,GOM,F,2011,98.61879871443985,173,27
Witch Flounder,GOM,F,2012,99.05671133675524,155,27
Witch Flounder,GOM,F,2013,100.43178091473645,93,27
Witch Flounder,GOM,F,2014,101.53068987107599,127,27
Witch Flounder,GOM,F,2015,101.29456579632534,231,27
Witch Flounder,GOM,F,2016,100.41307190715692,195,27
Witch Flounder,GOM,F,2017,99.48361826866753,193,27
Witch Flounder,GOM,F,2018,100.99317565060761,147,27
Witch Flounder,GOM,M,1992,100.72771213032652,27,27
Witch Flounder,GOM,M,1993,104.48144277599268,39,27
Witch Flounder,GOM,M,1994,100.77319337589769,41,27
Witch Flounder,GOM,M,1995,97.31260216522897,66,27
Witch Flounder,GOM,M,1996,97.90797897371566,78,27
Witch Flounder,GOM,M,1997,99.84989324797222,88,27
Witch Flounder,GOM,M,1998,98.89835903899261,75,27
Witch Flounder,GOM,M,1999,98.86778006106225,105,27
Witch Flounder,GOM,M,2000,97.33862837000552,63,27
Witch Flounder,GOM,M,2001,98.3811923328209,105,27
Witch Flounder,GOM,M,2002,97.31383325048351,55,27
Witch Flounder,GOM,M,2003,97.79801478452308,49,27
Witch Flounder,GOM,M,2004,99.0677636801462,29,27
Witch Flounder,GOM,M,2005,99.3898526886847,28,27
Witch Flounder,GOM,M,2006,99.32733607754534,46,27
Witch Flounder,GOM,M,2007,99.53874869426858,30,27
Witch Flounder,GOM,M,2008,98.38656955591813,141,27
Witch Flounder,GOM,M,2009,99.68511235584701,65,27
Witch Flounder,GOM,M,2010,100.06847886932552,83,27
Witch Flounder,GOM,M,2011,97.52797399452106,127,27
Witch Flounder,GOM,M,2012,99.41939181263783,113,27
Witch Flounder,GOM,M,2013,100.891203291421,129,27
Witch Flounder,GOM,M,2014,100.77692383067831,138,27
Witch Flounder,GOM,M,2015,101.29283536069167,170,27
Witch Flounder,GOM,M,2016,100.6430262151669,147,27
Witch Flounder,GOM,M,2017,100.66316559574122,175,27
Witch Flounder,GOM,M,2018,103.32217505933279,112,27
Witch Flounder,SS,F,1993,104.5160869696313,11,25
Witch Flounder,SS,F,1994,104.15082234246869,6,25
Witch Flounder,SS,F,1995,95.08557792218194,9,25
Witch Flounder,SS,F,1996,97.472402228463,8,25
Witch Flounder,SS,F,1997,103.67649939009597,10,25
Witch Flounder,SS,F,1998,105.5587899282866,13,25
Witch Flounder,SS,F,2000,95.73180838488864,20,25
Witch Flounder,SS,F,2001,99.43714148685694,15,25
Witch Flounder,SS,F,2002,96.10063801498758,25,25
Witch Flounder,SS,F,2003,100.50605672443716,32,25
Witch Flounder,SS,F,2004,101.94169393534833,30,25
Witch Flounder,SS,F,2005,98.71790849803779,14,25
Witch Flounder,SS,F,2006,98.96848494932907,15,25
Witch Flounder,SS,F,2007,101.87774908433317,8,25
Witch Flounder,SS,F,2008,98.01272455421427,22,25
Witch Flounder,SS,F,2009,102.33203166491091,78,25
Witch Flounder,SS,F,2010,100.61510539830607,37,25
Witch Flounder,SS,F,2011,100.47014650002933,32,25
Witch Flounder,SS,F,2012,99.53614786118253,48,25
Witch Flounder,SS,F,2013,101.47765463960543,33,25
Witch Flounder,SS,F,2014,100.48485298411944,39,25
Witch Flounder,SS,F,2015,100.49098261423727,61,25
Witch Flounder,SS,F,2016,101.14924595713734,42,25
Witch Flounder,SS,F,2017,101.96343130073026,48,25
Witch Flounder,SS,F,2018,100.42071213879085,30,25
Witch Flounder,SS,M,1992,100.93874677839806,6,27
Witch Flounder,SS,M,1993,101.51994045202974,20,27
Witch Flounder,SS,M,1994,98.42176308884581,10,27
Witch Flounder,SS,M,1995,95.73337560318075,14,27
Witch Flounder,SS,M,1996,95.32162982486766,11,27
Witch Flounder,SS,M,1997,102.72249243152638,13,27
Witch Flounder,SS,M,1998,102.94635578946246,16,27
Witch Flounder,SS,M,1999,96.59169541565352,13,27
Witch Flounder,SS,M,2000,96.19537556949798,11,27
Witch Flounder,SS,M,2001,95.32524871694247,19,27
Witch Flounder,SS,M,2002,97.78930741966515,45,27
Witch Flounder,SS,M,2003,97.84345246918242,35,27
Witch Flounder,SS,M,2004,100.65451627664099,15,27
Witch Flounder,SS,M,2005,99.94288208651956,9,27
Witch Flounder,SS,M,2006,101.83488001224846,19,27
Witch Flounder,SS,M,2007,98.4589122221992,16,27
Witch Flounder,SS,M,2008,101.10254847612485,28,27
Witch Flounder,SS,M,2009,102.31591429596858,57,27
Witch Flounder,SS,M,2010,100.70717086698617,38,27
Witch Flounder,SS,M,2011,97.03541612740466,20,27
Witch Flounder,SS,M,2012,100.87181124788572,81,27
Witch Flounder,SS,M,2013,99.92406338644484,27,27
Witch Flounder,SS,M,2014,102.3534711694552,42,27
Witch Flounder,SS,M,2015,99.7788363548312,68,27
Witch Flounder,SS,M,2016,99.79366975325941,52,27
Witch Flounder,SS,M,2017,100.33604368621909,33,27
Witch Flounder,SS,M,2018,105.17983727773914,10,27
Yellowtail,GB,F,1992,94.33740089043751,34,27
Yellowtail,GB,F,1993,101.33170411651597,30,27
Yellowtail,GB,F,1994,98.15991637056086,56,27
Yellowtail,GB,F,1995,94.44686066744129,44,27
Yellowtail,GB,F,1996,97.19426070688418,97,27
Yellowtail,GB,F,1997,94.67676865654008,164,27
Yellowtail,GB,F,1998,94.67995017327338,211,27
Yellowtail,GB,F,1999,96.92316953413675,120,27
Yellowtail,GB,F,2000,94.80520604351402,103,27
Yellowtail,GB,F,2001,94.05959207063198,105,27
Yellowtail,GB,F,2002,89.5139161681719,63,27
Yellowtail,GB,F,2003,94.2222878099527,132,27
Yellowtail,GB,F,2004,96.98158621439765,593,27
Yellowtail,GB,F,2005,95.13648454611527,510,27
Yellowtail,GB,F,2006,92.93383926290511,190,27
Yellowtail,GB,F,2007,91.4423641567302,168,27
Yellowtail,GB,F,2008,93.46162461665017,1529,27
Yellowtail,GB,F,2009,87.91159192391824,686,27
Yellowtail,GB,F,2010,85.75146458446137,53,27
Yellowtail,GB,F,2011,87.43420828767505,162,27
Yellowtail,GB,F,2012,86.58213795621967,124,27
Yellowtail,GB,F,2013,91.12911833879251,118,27
Yellowtail,GB,F,2014,90.580302950741725,131,27
Yellowtail,GB,F,2015,93.54139194896645,50,27
Yellowtail,GB,F,2016,94.69213244194249,92,27
Yellowtail,GB,F,2017,86.73456686478168,13,27
Yellowtail,GB,F,2018,92.33824504522252,67,27
Yellowtail,GB,M,1992,98.69882697701792,41,27
Yellowtail,GB,M,1993,102.73636618867543,33,27
Yellowtail,GB,M,1994,105.12408762889497,75,27
Yellowtail,GB,M,1995,106.30402347301458,38,27
Yellowtail,GB,M,1996,104.49911709086882,66,27
Yellowtail,GB,M,1997,101.9336933268639,132,27
Yellowtail,GB,M,1998,101.59402125803076,179,27
Yellowtail,GB,M,1999,101.97762153168985,102,27
Yellowtail,GB,M,2000,98.41064594259208,82,27
Yellowtail,GB,M,2001,101.03829061107217,92,27
Yellowtail,GB,M,2002,96.25849563184052,99,27
Yellowtail,GB,M,2003,98.88708400267619,112,27
Yellowtail,GB,M,2004,103.09115141262842,427,27
Yellowtail,GB,M,2005,97.77664401448618,403,27
Yellowtail,GB,M,2006,94.9687315875767,181,27
Yellowtail,GB,M,2007,96.79905919346231,184,27
Yellowtail,GB,M,2008,99.58200056011891,1730,27
Yellowtail,GB,M,2009,94.70945364758632,661,27
Yellowtail,GB,M,2010,89.52477190260838,99,27
Yellowtail,GB,M,2011,90.47568269441587,143,27
Yellowtail,GB,M,2012,91.93389336336679,86,27
Yellowtail,GB,M,2013,92.63715626899302,85,27
Yellowtail,GB,M,2014,93.45842326128523,97,27
Yellowtail,GB,M,2015,95.27419080620915,45,27
Yellowtail,GB,M,2016,94.6285300399152,62,27
Yellowtail,GB,M,2017,93.54264026434569,18,27
Yellowtail,GB,M,2018,99.23063901964005,38,27
Yellowtail,GOM,F,1992,96.10399775351341,21,27
Yellowtail,GOM,F,1993,96.46789047471404,25,27
Yellowtail,GOM,F,1994,96.81698969500958,24,27
Yellowtail,GOM,F,1995,88.97504948916497,4,27
Yellowtail,GOM,F,1996,94.54449084356469,15,27
Yellowtail,GOM,F,1997,94.02381937257985,28,27
Yellowtail,GOM,F,1998,89.56092441967711,8,27
Yellowtail,GOM,F,1999,97.36130105808,65,27
Yellowtail,GOM,F,2000,92.22230763605309,18,27
Yellowtail,GOM,F,2001,90.57947871262976,40,27
Yellowtail,GOM,F,2002,90.72795935417108,25,27
Yellowtail,GOM,F,2003,100.5176813660094,19,27
Yellowtail,GOM,F,2004,86.35035354941087,6,27
Yellowtail,GOM,F,2005,84.98135642596634,5,27
Yellowtail,GOM,F,2006,91.5924005930099,14,27
Yellowtail,GOM,F,2007,91.48687211798304,27,27
Yellowtail,GOM,F,2008,87.23200344158617,114,27
Yellowtail,GOM,F,2009,91.71141228202336,307,27
Yellowtail,GOM,F,2010,90.52468713409687,175,27
Yellowtail,GOM,F,2011,89.85433273300674,246,27
Yellowtail,GOM,F,2012,94.28117925838106,206,27
Yellowtail,GOM,F,2013,90.73814767681213,143,27
Yellowtail,GOM,F,2014,92.45122713016974,196,27
Yellowtail,GOM,F,2015,89.86284272019967,145,27
Yellowtail,GOM,F,2016,90.29851137516886,185,27
Yellowtail,GOM,F,2017,90.20113626989794,138,27
Yellowtail,GOM,F,2018,91.86759559667684,106,27
Yellowtail,GOM,M,1992,99.34304169625861,17,27
Yellowtail,GOM,M,1993,98.70233984588897,17,27
Yellowtail,GOM,M,1994,102.04237030520841,11,27
Yellowtail,GOM,M,1995,94.85429355222931,3,27
Yellowtail,GOM,M,1996,99.26905024188046,39,27
Yellowtail,GOM,M,1997,98.75587559376822,53,27
Yellowtail,GOM,M,1998,100.3474704290859,21,27
Yellowtail,GOM,M,1999,104.02091190212552,57,27
Yellowtail,GOM,M,2000,95.46668536379502,42,27
Yellowtail,GOM,M,2001,95.53519858380145,46,27
Yellowtail,GOM,M,2002,97.72762612045179,34,27
Yellowtail,GOM,M,2003,100.7238677881047,44,27
Yellowtail,GOM,M,2004,95.89297315219511,19,27
Yellowtail,GOM,M,2005,95.70404433999303,16,27
Yellowtail,GOM,M,2006,94.68082090472817,27,27
Yellowtail,GOM,M,2007,99.56801781341441,35,27
Yellowtail,GOM,M,2008,91.68545907594766,190,27
Yellowtail,GOM,M,2009,98.01080280556849,575,27
Yellowtail,GOM,M,2010,93.36660681885391,202,27
Yellowtail,GOM,M,2011,93.97179867536218,266,27
Yellowtail,GOM,M,2012,98.51630953547912,216,27
Yellowtail,GOM,M,2013,94.47033976525665,197,27
Yellowtail,GOM,M,2014,94.30321523298356,191,27
Yellowtail,GOM,M,2015,92.88215285292445,190,27
